,Group Name,Articles,HS Words
191,buwaSL,Lankawe putin,0
192,buwaSL,🥲,0
193,buwaSL,පිං ❤️,0
194,buwaSL,"දුප්පතාගේ හිතවතා බිම දාපු කසල ප්‍රතිචක්‍රිකරණය කරන්නත් අමතක කලේ නෑ ❤️💘

චමින්ද

චමින්ද",0
195,buwaSL,😍🤩,0
196,buwaSL,"හදවතේ වීරයෝ

චමින්ද

චමින්ද

ස්තූතියි විරුවාණෙනි",0
197,buwaSL,😐,0
198,buwaSL,"Thank you

චමින්ද

චමින්ද

සමගි ජන බලවේගය විසින් සංවිධානය කරන ""රට විනාශයි-එන්න රැකගමු"" විරෝධතාවට සහභාගී වන එම පක්ෂයේ ආධාරකරුවන්ව කොළඹට රැගෙන එන බස් රථ සඳහා දිවයිනේ සියලුම පළාත් වලට නිසි වේලාවට #ඩීසල් ලබාදීමට කටයුතු කිරීම සම්බන්ධයෙන් අපේ ස්තූතිය..😌😌",0
199,buwaSL,Buwa ツ,0
200,buwaSL,බු.ස 🙏,0
201,buwaSL,😌🙏,0
202,buwaSL,🤣,0
203,buwaSL,💲,0
204,buwaSL,🤦 2000 ඉදන් ආණ්ඩුවලනේ,0
205,buwaSL,🙃,0
206,buwaSL,🙃,0
207,buwaSL,🤒🤭,0
208,buwaSL,Buwa ツ,0
209,buwaSL,Buwa ツ,0
210,buwaSL,අපි තමයි හොදටම කොරන්නේ,0
211,buwaSL,🙃,0
212,buwaSL,🤒,0
213,buwaSL,ආ කමක් නෑ,0
214,buwaSL,අනේ හොඳයි 🙏,0
215,buwaSL,යේ හුරේ අපි දින්නා 🙆,0
216,buwaSL,"වැහුවනේ මචංලා 🤦

Wishwa Lanka

Wishwa Lanka",0
217,buwaSL,😌🙃,0
218,buwaSL,"මචං මචං

චමින්ද

චමින්ද

මචං",0
219,buwaSL,Buwa ツ,0
220,buwaSL,"🙃දර්ශ කරුණාතිල 2010 ඇදපු කාටුන් එකක්.
සියලුම හිමිකම් ඔහු සතුයි Dharshana Karunathilake - දර්ශන කරුණාතිලක",0
221,buwaSL,🤧කිං ජනරංජන 👑,0
222,buwaSL,😌,0
223,buwaSL,Buwa ツ,0
224,buwaSL,Buwa ツ,0
225,buwaSL,😶,0
226,buwaSL,Buwa ツ,0
227,buwaSL,Buwa ツ,0
228,buwaSL,කාටද මේ කාටුන් එක මතක 😏,0
229,buwaSL,"😌

චමින්ද

චමින්ද",0
230,buwaSL,😕,0
231,buwaSL,Buwa ツ,0
232,buwaSL,😏🙏 pumtin umba iwaray,0
233,buwaSL,Buwa ツ,0
234,buwaSL,"🤤

චමින්ද

චමින්ද

😌",0
235,buwaSL,Otara Gunewardene 😋,0
236,buwaSL,නියමයි දැන් රුසියාව ආක්‍ර ණය කරන්න තියෙන්නේ 😌🙏,0
237,buwaSL,කවුද දියුණු නෑ කියන්නේ 😏,0
238,buwaSL,😕,0
239,buwaSL,😪🙆,0
240,buwaSL,"😪😑

චමින්ද

චමින්ද

🤧",0
241,buwaSL,💙💛,0
242,buwaSL,🧠🙆,0
243,buwaSL,💚,0
244,buwaSL,😕,0
245,buwaSL,☺️,0
246,buwaSL,"😎

චමින්ද

චමින්ද

🤧",0
247,buwaSL,🙏,0
248,buwaSL,😔,0
249,buwaSL,"🤦

චමින්ද

චමින්ද

😪",0
250,buwaSL,😪,0
251,buwaSL,අම්මෝ මෙයානම් 😕,0
252,buwaSL,Buwa ツ,0
253,buwaSL,Buwa ツ,0
254,buwaSL,😂🙏,0
255,buwaSL,🙏,0
256,buwaSL,😔 ප්‍රියයන්ගෙන් වෙන් වීම දුකක්..!,0
257,buwaSL,🤷🤦,0
258,buwaSL,🙏,0
259,buwaSL,😏,0
260,buwaSL,🙄,0
261,buwaSL,😥 පිංවන්ත ඇත් රජුනි ඔබට අමා මහ නිවන් සුව..!!,0
262,buwaSL,"😕

චමින්ද

චමින්ද

🥴",0
263,buwaSL,ගැවුවා බං,0
264,buwaSL,ජඩෙජා ලකුණකින් දිනලා නේත 🤦,0
265,buwaSL,තුන්කට්ටුවම සුපුරුදු දක්ෂතා පෙන්නද්දි ඇගෙ ම&යිල් කෙලින් වෙනවා,0
266,buwaSL,😪,0
267,buwaSL,🤦,0
268,buwaSL,😪,0
269,buwaSL,Buwa ツ,0
270,buwaSL,අයියෝ කමක් නෑ 😌👍,0
271,buwaSL,"ආතල් රට 🥴 SRILANKATRAIN12
34",0
272,buwaSL,"සුනාමියෙන් පස්සේ
😥❤️",0
273,buwaSL,😥 @DR_CARZ,0
274,buwaSL,😥,0
275,buwaSL,😎,0
276,buwaSL,🤷,0
277,buwaSL,රට බේරගත්තා ඇති,0
278,buwaSL,Buwa ツ,0
279,buwaSL,😂,0
280,buwaSL,😳,0
281,buwaSL,😂,0
282,buwaSL,Buwa ツ,0
283,buwaSL,🥴,0
284,buwaSL,ජින් පින් ස,0
285,buwaSL,😕,0
286,buwaSL,"😪

චමින්ද

චමින්ද

නැගිටපං පුජේ",0
287,buwaSL,"Congratulations
❤️",0
288,buwaSL,හිටං හුටං හු&ට්ට පටං,0
289,buwaSL,🔴,0
290,buwaSL,මැතිනියගේ කාලෙද බං ඕක හැදුවේ 😂,0
291,buwaSL,"😇

චමින්ද

චමින්ද",0
292,buwaSL,😌,0
293,buwaSL,"❤️😇 ඵල බර අතු පහලට නැමෙනකොට හරි ලස්සනයි

Pic credit goes to oc",0
294,buwaSL,කීයක් හරි දීපං බං,0
295,buwaSL,"සිරිසේන...
කෝ මේ සිරිසේන...",0
296,buwaSL,😪,0
297,buwaSL,Buwa ツ,0
298,buwaSL,😪,0
299,buwaSL,Buwa ツ,0
300,buwaSL,😪,0
301,buwaSL,🙏,0
302,buwaSL,මෙහෙමයි මචං පොඩ්ඩක් තෙල් පෝලිමේ හිටියම ඇගේ තියෙන කැලරි දහ.. see more,0
303,buwaSL,"අපේ හීරෝ 🙏

චමින්ද

චමින්ද",0
304,buwaSL,"පෙරටුගාමී සමාජවාදී පක්ෂය අනතුරු අගවයි 😱😳😋

Front Line Socialist Party

Front Line Socialist Party",0
305,buwaSL,🤐,0
306,buwaSL,🙏,0
307,buwaSL,😪 කවුරුවත් රණ්ඩු කරගත්තේ නෑ,0
308,buwaSL,පුටිං සමාව ගනීද,0
309,buwaSL,Yacai 😪,0
310,buwaSL,🙄,0
311,buwaSL,Buwa ツ,0
312,buwaSL,"Oops 😳

චමින්ද

චමින්ද

😱",0
313,buwaSL,Ipl වාඩි කරවලා තියන්න නෙමෙයි ගත්තේ 😂,0
314,buwaSL,👹️ තුන්දෙනා,0
315,buwaSL,🙏,0
316,buwaSL,😂,0
317,buwaSL,😌,0
318,buwaSL,"අවසන් ඉනිම්
0,1,9,17,0,38,0",0
319,buwaSL,😂😂😂,0
320,buwaSL,"😂😪

චමින්ද

චමින්ද

😂",0
321,buwaSL,"කෑල්ල තරහා වුනාම බ්ලොක් කරනවා වගේ 😪

චමින්ද

චමින්ද

😂",0
322,buwaSL,Buwa ツ,0
323,buwaSL,Buwa ツ,0
324,buwaSL,😂🙏,0
325,buwaSL,New record 🔴,0
326,buwaSL,🇱🇰 dasun 47*(19) & pathum 75(53),0
327,buwaSL,කලබලයක් නෑ.💯❤️,0
328,buwaSL,🙄,0
329,buwaSL,✊,0
330,buwaSL,"🙄

චමින්ද

චමින්ද

😮‍💨",0
331,buwaSL,👏,0
332,buwaSL,"😪

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

🥴",0
333,buwaSL,❤️🏃,0
334,buwaSL,Buwa ツ,0
335,buwaSL,😇,0
336,buwaSL,😪,0
337,buwaSL,"🙏🙁

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

කෝ***විඩ් වලදිත් ඕකනේ උනේ..😪",0
338,buwaSL,"😪

චමින්ද

චමින්ද

😂",0
339,buwaSL,අහකයන 🚀 පා&රක් කම්න තමයි හදන්නේ 😪,0
340,buwaSL,😪දුවන්න පුලුවන්නේ,0
341,buwaSL,ජවන හා පිටිය 😋🏃,0
342,buwaSL,😪,0
343,buwaSL,😪,0
344,buwaSL,🤢,0
345,buwaSL,©kavin DA,0
346,buwaSL,🇱🇰,0
347,buwaSL,"😪

චමින්ද

චමින්ද

✊😌",0
348,buwaSL,😌😪,0
349,buwaSL,✊🙏,0
350,buwaSL,☹😓,0
351,buwaSL,Buwa ツ,0
352,buwaSL,"😌

චමින්ද

චමින්ද

❤️",0
353,buwaSL,😪,0
354,buwaSL,😪 හෙලෝ මේ පිළියන්දලට...ආ එක්කෝ ඕන් නෑ,0
355,buwaSL,😌😪,0
356,buwaSL,Buwa ツ,0
357,buwaSL,🙁,0
358,buwaSL,🔴,0
359,buwaSL,😇,0
360,buwaSL,Buwa ツ,0
361,buwaSL,මෙව්වා කන්නද,0
362,buwaSL,"මේ වගේ ම&රාලතමයි දැන් තියෙන්නේ,අද හෙටම ඇඩ් වැටෙයි,ගන්නනම් එපා 😋

චමින්ද

චමින්ද

ඔන්න ගන්නවනම් බඩු,අද හෙටම රියසෙවනේ ඇති",0
363,buwaSL,එහෙනම් රෝහිත් ශර්මත් නෑ.රෙකෝඩ් ටිකත් නෑ 😌,0
364,buwaSL,😪,0
365,buwaSL,වෙනසක් කරමු ඈ,0
366,buwaSL,😪,0
367,buwaSL,නොදැක ඉන්න බෑ මටනම් මගේ ආදරී 😘,0
368,buwaSL,"❤️

චමින්ද

චමින්ද

😍",0
369,buwaSL,Buwa ツ,0
370,buwaSL,"😪

චමින්ද

චමින්ද",0
371,buwaSL,😲 ඉන්දියාවත් එක්ක සෙල්ලම් කරනවනම් ඉන්නම් ඕන කෙනෙක් 😍,0
372,buwaSL,Buwa ツ,0
373,buwaSL,රෑ 10ට නිදාගෙන උදේ පත්තරෙන් රටේ විස්තර හොයනවා වගේ ලේසි නෑ ඉතින් 😋,0
374,buwaSL,😌,0
375,buwaSL,Buwa ツ,0
376,buwaSL,Buwa ツ,0
377,buwaSL,❤️,0
378,buwaSL,"අපොයි නෑ ඒ ඇරිස්ටෝටල්ලා

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

😋",0
379,buwaSL,"වතිකානුවට එක කෝල් එකයි දෙන්න ඕන හුම් 💪

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

ඒක දෙවියන්ගේ කැමැත්ත 😌🙏",0
380,buwaSL,😌 වාසනාව බං,0
381,buwaSL,Buwa ツ,0
382,buwaSL,"❤️

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති",0
383,buwaSL,Buwa ツ,0
384,buwaSL,Buwa ツ,0
385,buwaSL,🙏,0
386,buwaSL,"1,0,9,17 ❤️",0
387,buwaSL,Buwa ツ,0
388,buwaSL,"නුවරඑළියද?
නෑ මේ
තිස්සමහාරාම 🌿
හිතුවොත් කරන්න බැරි දෙයක් නෑ.🌱

©ඡායාරූප මුල් හිමිකරු සතුයි",0
389,buwaSL,ජනාධිපති නියෝග පරිදි දිනකට පසු තාක්ෂණික දෝෂ නිවැරදි කර රේල්ලුවට ගත් දුම්රිය මැදිරි ✌️🚊,0
390,buwaSL,Buwa ツ,0
391,buwaSL,"ඉදිකිරීම් අවසන් වූ පසු පින්නදූව තාක්ෂණික උද්‍යානය
#technopark #lk 🇱🇰",0
392,buwaSL,"ආමෙන් 🙏

චමින්ද

චමින්ද

ජය වේවා කාඩිනල් තුමෝ",0
393,buwaSL,කූරගල අද 🙏,0
394,buwaSL,"අපේ සංවර්ධන නිලධාරී උත්තමයෝ සහ උත්තමාවියෝ 🙏🙇

Chandana Sooriyaarachchi > ‎රාජ්‍ය සේවය පිණිසයි

Chandana Sooriyaarachchi > ‎රාජ්‍ය සේවය පිණිසයි",0
395,buwaSL,උපුටා ගැනීමකි 😆,0
396,buwaSL,Buwa ツ,0
397,buwaSL,"ඔය පැත්තේ තරුවල තත්වේ කොහොමෙයි

Lahiru Mudalige

Lahiru Mudalige

අද තමයි මෙන්ඩා බුකියේ වීරයන්ට තරු පෙන්න ගහන්නේ🏏🏏🏏",0
398,buwaSL,ඊලඟ එකේ ලකුණු 30 තලාගෙන ඊලඟ සීරියස් එකටත් ඉදී,0
399,buwaSL,"හායි බිchaස් ✌️

Danushka Gunathilaka

Danushka Gunathilaka

Back to Bubble life.",0
400,buwaSL,Buwa ツ,0
401,buwaSL,Buwa ツ,0
402,buwaSL,ආදරෙයි ලොකුඅයියේ ❤️,0
403,buwaSL,"😆🙏

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

🤦",0
404,buwaSL,"Bs

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති",0
405,buwaSL,ජනතා විමුක්ති පෙරමුණෙන් මාධ්‍ය නිවේදනයක්,0
406,buwaSL,"හැපි වැලන්ටයින් ඩේ

චමින්ද

චමින්ද

❤️",0
407,buwaSL,Buwa ツ,0
408,buwaSL,❤️,0
409,buwaSL,Buwa ツ,0
410,buwaSL,Buwa ツ,0
411,buwaSL,"වනිදු හසරංගට ඉන්දීය කෝටි 10.75ට rcb සහ panjab කණ්ඩායම් අතර තරඟකාරීව පැවති වෙන්දේසියේදී,වෙ
න්දේසිය සිදුකල පුද්ගලයාට heart attck තත්වයක් ඇතිවී රෝහල් ගත කර ඇත.
වනිදුට ඉන්දීය කෝටි 10ට වැඩි ලංසුවක් බලාපොරොත්තුවන්න
😉",0
412,buwaSL,🙏,0
413,buwaSL,Buwa ツ,0
414,buwaSL,3 WICKETS ❤️💪 🇱🇰,0
415,buwaSL,😂,0
416,buwaSL,Buwa ツ,0
417,buwaSL,"2025
ජනාධිපති
මුදල් ඇමති
මහ බැංකු අධිපති

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

💪🥰 🇱🇰",0
418,buwaSL,❤️🥰,0
419,buwaSL,"අනුර මැතිදුන් වෙනුවෙන් දි වි පි දී මේ බලකාය

චමින්ද

චමින්ද

😊💪",0
420,buwaSL,"🤮

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

ලාල් නෑ..බිත්තර ගේන්න ගිහිල්ලා",0
421,buwaSL,"😂

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

මමනම් බුරි නංගිට",0
422,buwaSL,Buwa ツ,0
423,buwaSL,"ලබන සතියේ ළමා රෝහල්,පි&ළිකා රෝහල්,කෝ.වි&ඩ් රෝහල් වර්ජනයට සූදානම්
ලැබූ ජය සාමකාමීව සමරන්න ❤️💯💪👏

Srilankan Nurse

Srilankan Nurse

නිතර පොහොට්ටුව නියෝජනය කරන මුරුත්තෙට්ටුවේ හාමුදුරුවන්ගේ කණ්ඩායමට 17% ක් ද UNP ය නියෝජනය කරන සමන් රත්නප්‍රිය කණ්ඩායමට 16% ක් ද ලැබෙන විට 66% ක දැවැන්ත චන්ද ප්‍රතිශතයක් ලබමින් ජවිපෙ දේශපාලන නායකත්වය සහිත ජාතික වෘත්තීය සමිති මධ්‍යස්ථානය නියෝජනය කරන සමස්ත ලංකා හෙද සංගමය "" හෙද සභාව"" සඳහා පැවති නිළවරණය ජයග්‍රහනය කර ඇත..",0
424,buwaSL,මුන් තමයි මුලින්ම ආයු&ධ පෙන්වන්න එක්කන් යන්න ඕන,0
425,buwaSL,Buwa ツ,0
426,buwaSL,"මේ වගේ උගතුන්වියතුන්ට බලය නැතිඑකයි කණගාටුව 🥲

චමින්ද

චමින්ද

😆😂",0
427,buwaSL,Buwa ツ,0
428,buwaSL,"😬👍

චමින්ද

චමින්ද

🥲",0
429,buwaSL,"නාන්න කාපු කට්ටක්..😂❤️
එහෙනම් කොල්ලෝ ගු.න බු.ස

Harin Fernando

Harin Fernando

Getting ready for tonight’s debate ,we are ready with the questions. අපි සුදානම් !",0
430,buwaSL,දෙවියෙක්ම තමයි ❤️,0
431,buwaSL,😂,0
432,buwaSL,මනූසනම් උදෙන්ම රෙ&wa ගත්තා 😂,0
433,buwaSL,ලංකාවේ ඇසෙම්බල් කරන භාණ්ඩ ටිකක් 👏💯,0
434,buwaSL,💩,0
435,buwaSL,"🤮

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

😂 හෝ දහය විස්ස තිහ හතලිහ",0
436,buwaSL,තව ටික දවසකින් ලපයා කියයි පෝර්ට් සිටිය හැදුවේ මිනිහා කියලා 😂,0
437,buwaSL,😇,0
438,buwaSL,Buwa ツ,0
439,buwaSL,හරිද.. දැන් සැපද රංජෝ 😐😬,0
440,buwaSL,"ළමයින්ට උගන්වනකොට ගුරුවරු ස්ට්‍රයික්..
වැ&ක්සීන් දෙනකොට මුන් ස්ට්‍රයික්
පිටරටින් සංචාරකයෝ ටික එනකොට,මිනිස්සු වැඩට යනකොට කෝච්චි ටික ස්ට්‍රයික්..
🤮",0
441,buwaSL,"😂

චමින්ද

චමින්ද",0
442,buwaSL,"👏
ඡායාරූප අයිතිය මුල් හිමිකරුට",0
443,buwaSL,Buwa ツ,0
444,buwaSL,සෙල්ලම් ගෙවල් වගේ 🥲,0
445,buwaSL,අවාසනාවන්ත ලෙස පිතිකරු දැවී යනවා 😐,0
446,buwaSL,"⭕පූර්ණ එන්නත්කරණය රහිතව කිසිදු පොදු ස්ථානයකට ගමන් කිරීමට හෝ රැඳී සිටීමට හැකියාවක් නොමැති බව දන්වමින් සෞඛ්‍ය අමාත්‍යාංශය විසින් අතිවිශේෂ ගැසට් නිවේදනයක් නිකුත්කර තිබෙනවා.

ලබන අප්‍රේල් 30 වැනිදා සිට මෙය බල පැවැත්වෙන බවයි එහි දැක්වෙන්නේ.",0
447,buwaSL,Buwa ツ,0
448,buwaSL,"අපේ ඡායා කැබිනට්ටුවේ තවත් ප්‍රබල අමාත්‍යධූරයක්..
ජනතාව ඉස්සරහට යන්න කලින් ලස්සන වෙලා ඉන්න ඕන ඉතින් 🥰

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

3% , 80%ට නැගලා තියෙන්නේ දැන්නම් ❤️",0
449,buwaSL,Ape pambapathi,0
450,buwaSL,"විප්ලවීය ආචාරය

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

මුලින්ම යන්නේ බත් මුට්ටි බලකාය
ඉන්පසු හැදුනුම්පත් බලකාය
තෙවනුව බිත්තර බලකාය
සිවුවනුව සේපාල ප්‍රමුඛ යූ ටියුබ් බලකාය
ඔවුන්ගෙන් පසුපසින් පැමිණෙන්නේ ජගත් මනුවර්න ප්‍රමුඛ ලැම්බොගිනි බලකාය
ඉන් පසු පිලිවෙලින්
❤️ස්ටාලින් ප්‍රමුඛ ගුරු වෘත්තීය සමිති බලකාය
❤️නාමල් කරුණාරත්න ප්‍රමුඛ හාර්කෝස් ගොවි වෘත්තීය සමිති...",0
451,buwaSL,Buwa ツ,0
452,buwaSL,Mn dn mk,0
453,buwaSL,"අම්මෝ 😂

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

😂😂😂😂😂😂😂😂",0
454,buwaSL,Buwa ツ,0
455,buwaSL,Buwa ツ,0
456,buwaSL,"🥲

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

දැන්නම් බයියන්ට ලේසි වෙන්නෑ",0
457,buwaSL,"පොතුත් ලියනවා 😍

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

මේ තරම් ආදරයක් 🥰",0
458,buwaSL,Buwa ツ,0
459,buwaSL,😐,0
460,buwaSL,Buwa ツ,0
461,buwaSL,"මුල් පිටපතේ හිමිකරුගෙන් 🥲

Rajitha Senaratne

Rajitha Senaratne",0
462,buwaSL,සමඟි ජලනි බලවේගය 💩,0
463,buwaSL,Buwa ツ,0
464,buwaSL,"💩

චමින්ද

චමින්ද",0
465,buwaSL,"ආසයි මං වද්දගන්න 33දාහ්
තකි තකි තකි තකි රුම්බාහ්",0
466,buwaSL,රතු තරුව සීරුවෙන් ❤️,0
467,buwaSL,"ආතල් පක්ෂේ 🥲

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

බිත්තරවලින් ජනපතිදුන්ව ආරක්ෂා කිරීමට රතු තරුව සීරුවෙන්",0
468,buwaSL,"🤦 ඉස්කෝලේ ගියපු එකෙක්යැ ඉතින්

Sajith Premadasa

Sajith Premadasa",0
469,buwaSL,"😂

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

❤️",0
470,buwaSL,Buwa ツ,0
471,buwaSL,බිත්තරේ අපරාදේ,0
472,buwaSL,Buwa ツ,0
473,buwaSL,"කතාව
තිර රචනය
අධ්‍යක්ෂනය
නිශ්පාදනය
රඟපෑම ✅

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

සෝර්ට් ඇන්ඩ් සුවීට්",0
474,buwaSL,Buwa ツ,0
475,buwaSL,Buwa ツ,0
476,buwaSL,🤔,0
477,buwaSL,මොකුත් කියන්න එපා ඈ..🤫,0
478,buwaSL,ශ්‍රී ලංකාවේ එන්නත්කරණය ආරම්භ කර අදට වසරයි❤️💉 🇱🇰,0
479,buwaSL,💉,0
480,buwaSL,😍,0
481,buwaSL,Buwa ツ,0
482,buwaSL,😍🖤👏💪❤️,0
483,buwaSL,🥲,0
484,buwaSL,Buwa ツ,0
485,buwaSL,"💉

චමින්ද

චමින්ද",0
486,buwaSL,🏃,0
487,buwaSL,"Tharahay lapayo 👎

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

😌",0
488,buwaSL,Buwa ツ,0
489,buwaSL,Buwa ツ,0
490,buwaSL,විදුලිය විසංධි කරන කාල සටහන..😍,0
491,buwaSL,ජීවිතේ එක වරක් පමණක් දකින්නට ලැබෙන දසුනක් ❤️ කූරගල,0
492,buwaSL,Buwa ツ,0
493,buwaSL,Buwa ツ,0
494,buwaSL,අපරාදේ වීසා දෙන්න තිබුනේ 🤧,0
495,buwaSL,"වහාම් පෙළ හැසෙව්
ඕටී දියවු..!
පන්දාහත් දියවු..!!
විෂමතා ඉවත් කරපියව්..!!!
සුබෝධිනි දියවු.!!!

ශිල්ප කොදෙව්ව

ශිල්ප කොදෙව්ව

සෙනසුරාදා දිනවලත් ගුරුවරුන් සේවයට කැදවන්නේ නම් අතිකාල දීමනා ගෙවනු...

ගුරු-විදුහල්පති
වරුනි,වහා පෙළ ගැසෙමු",0
496,buwaSL,Buwa ツ,0
497,buwaSL,❤️,0
498,buwaSL,"අපේම උගත් දරුවෙක් වෙච්ච දීපිකා පදුකෝන් සමඟ

Anura Kumara Dissanayake

Anura Kumara Dissanayake",0
499,buwaSL,👏,0
500,buwaSL,"❤️

චමින්ද

චමින්ද",0
501,buwaSL,Buwa ツ,0
502,buwaSL,මත්තල වී ගබඩාව 😋,0
503,buwaSL,"❤️

චමින්ද

චමින්ද

🥲",0
504,buwaSL,Buwa ツ,0
505,buwaSL,💪,0
506,buwaSL,Buwa ツ,0
507,buwaSL,Buwa ツ,0
508,buwaSL,නුවරට අලුතින් එක්වුන සහස් උයන ❤️,0
509,buwaSL,🥲👏,0
510,buwaSL,Buwa ツ,0
511,buwaSL,Buwa ツ,0
512,buwaSL,"🤧

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

💪",0
513,buwaSL,Buwa ツ,0
514,buwaSL,Buwa ツ,0
515,buwaSL,"🧠🧠🧠🧠🧠🧠🧠🧠🧠🧠🧠🧠

චමින්ද

චමින්ද

🤧",0
516,buwaSL,Buwa ツ,0
517,buwaSL,🤧,0
518,buwaSL,😍🧐,0
519,buwaSL,"ගුඩ් මෝනිං ❤️

Development Officers Service Union සංවර්ධන නිලධාරි සේවා සංගමය

Development Officers Service Union සංවර්ධන නිලධාරි සේවා සංගමය",0
520,buwaSL,තව චෑන්ස් දෙන්න ඕන ❤️,0
521,buwaSL,"🥲

චමින්ද

චමින්ද

💔",0
522,buwaSL,🥲,0
523,buwaSL,"😻

Saman - kiri saman updated their profile picture.

Saman - kiri saman updated their profile picture.",0
524,buwaSL,Buwa ツ,0
525,buwaSL,"ක්‍රිරි සමන් 😥

චමින්ද

චමින්ද

Kiri saman left",0
526,buwaSL,මිනිස්සුන්ට ඇත්ත කියපු නිසානේ මේ ඔක්කොම 🤧,0
527,buwaSL,😍,0
528,buwaSL,😌🙏,0
529,buwaSL,"😎

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

😍",0
530,buwaSL,කොහොමද කම් බැක් එක ❤️👍,0
531,buwaSL,"😂🙏

Harshana Rajakaruna

Harshana Rajakaruna",0
532,buwaSL,Buwa ツ,0
533,buwaSL,Buwa ツ,0
534,buwaSL,"මහින්ද මහත්තයගේ කාලේ හදන්න පටන් ගත්තා..
යහපාලනේ කිරිඇල්ලලා එක එකාට කොන්ත්‍රාත් දීලා වැඩේ මඟ නැවත්තුවා.හබැයි
කොන්ත්‍රාත් ගත්ත සල්ලි ටික කට්ටියගේ සාක්කු වලට වැටුනා..
ස"" ඇවිල්ලා ලංකාවෙම කම්පැනියට කොන්ත්‍රාත් බාර දීලා,ලංකාවෙම අරමුදල් වලින් වැඩේ අවුරුදු 2ක් යන්නත් කලින් ඉවර කලා..
එහේ මිනිස්සුන්ට මේක සම්පතක්..

ස්තූතියි 🙏 🛣️",0
535,buwaSL,Buwa ツ,0
536,buwaSL,Buwa ツ,0
537,buwaSL,අප්පලා ටිකට පුතාලා දාගන්න බැරුව,0
538,buwaSL,Buwa ツ,0
539,buwaSL,Buwa ツ,0
540,buwaSL,"ආදායම බිලියන 02 යි පාඩුව බිලියන 10.

දිගින් දිගටම පෙර නොදන්වා ස්ට්‍රයික්...
මිනිස්සු අතරමඟ රස්තියාදු කරනවනවා...

දුම්රිය සේවාව නැත්තටම නැති කිරීමට පෙර, දුම්රිය සේවාව පෞද්ගලිකරණය කළ යුතුව ඇත.

ලක්ෂ ගණන් පඩි අරන්, සේවාව හරියට දෙන්න බැරි නම් මේවා තියන් ඉන්න එක රටට පාඩුවක් විතරයි. සංචාරකයො එන්න ගත්තා...",0
541,buwaSL,😌,0
542,buwaSL,"❤️

චමින්ද

චමින්ද

👍",0
543,buwaSL,Buwa ツ,0
544,buwaSL,නොදෝමකින් Sri Lanka Railway Department Sri Lanka Railways Headquarters මරදාන දුම්රිය ස්ථානය - Maradana Railway Station Colombo fort Railway Station,0
545,buwaSL,"හෙට දින ජනතා අයිතියට පත්වන මීරිගම - කුරුණෑගල අධිවේගී මාර්ගය
🛣️
දේශීය අරමුදල් සහ දේශීය කොන්ත්‍රාත්කරුවන් යොදා සකස් කල මුලු දුර 40.9km වන මෙම අධිවේගී මාර්ගය දැනට ශ්‍රී ලංකාවේ අධිවේගී මාර්ග අතරින් අලංකාරම කොටසයි
❤️😍",0
546,buwaSL,"මාතර උද්ඝෝෂණ කරන වෙලේ රතු තරුව දාලා කාමරේ අතු ගා ගනින්කෝ 🙏

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

නිකන් කාමරෙත් අස්කරලා දීපන් නන්දේ",0
547,buwaSL,🤬,0
548,buwaSL,"දුම්රිය ස්ථානාධිපතිවරුන
්ගේ දේශපාලන වැඩ වර්ජනය අවසන්..

ඊලඟ දවසේ ටිකට් ගන්න යද්දි එයාලට සුබ පතන්න අමතක කරන්න එපා..! ❤️😍",0
549,buwaSL,Buwa ツ,0
550,buwaSL,චක්‍රලේඛනය නිකුත් වෙයි,0
551,buwaSL,"🤏

චමින්ද

චමින්ද",0
552,buwaSL,❤️ overseas විතරයි 🤧,0
553,buwaSL,Buwa ツ,0
554,buwaSL,ඉවක් බවක් නොමැති දේශපාලනික දුම්රිය වර්ජන නිසා මගීන්ගෙන් මීනගයා දුම්රියට ග&ල් ප්‍ර&හාරයක් Sajith Premadasa Sri Lanka Railway Department,0
555,buwaSL,"😡

බුකියේ ජනාධිපති

බුකියේ ජනාධිපති

😌📣",0
556,buwaSL,"බ්‍රෙසියර් ගලවලා හිටං

චමින්ද

චමින්ද",0
557,buwaSL,ටටා,0
558,buwaSL,😏,0
559,buwaSL,Buwa ツ,0
