,Group Name,Articles,HS Words
531,lellahutanpage,පිටි නම් ඉතින් කොහොමත් ජරාවනෙ 😂😂,0
532,lellahutanpage,සජිතයා ජනාධිපති උනා නම් අප්පටසිරි කරලා නවතින්නෙ යකෝ 😂😂,0
533,lellahutanpage,ජෙප්පන්ට කොන්ද කෙලින් තියං විසදුම් දුන්නෙ ප්‍රේමදාස විතරයි,0
534,lellahutanpage,රටේ සාප 😣,0
535,lellahutanpage,ඊයෙත් 170 ක්,0
536,lellahutanpage,ආණ්ඩුවට බල කරලා කියමුද🤔,0
537,lellahutanpage,මංගල සමරවීර මැරිලා නෑ යකෝ 😂,0
538,lellahutanpage,මේ වනවිට එක් කෝටි විසිලක්ෂයකට එන්නත් පළමු මාත්‍රාව දී ඇති අතර ලක්ෂ 50කට මාත්‍රා 2ම ලබාදී ඇත🙏,0
539,lellahutanpage,,0
540,lellahutanpage,❤️🙏,0
541,Gangsterrathne,❤❤,0
542,Gangsterrathne,"නිවසේ සිටම වෙසක් කළාපයක අසිරිය Online විඳගන්න.
Dialog නේත්‍රාභිවන්දනා 2022 Digital වෙසක් කලාපයට https://dlg.lk/vesak ඔස්සේ ඔබත් පිවිසෙන්න...",0
543,Gangsterrathne,😹😹,0
544,Gangsterrathne,🤔🤔,0
545,Gangsterrathne,👍,0
546,Gangsterrathne,🥲,0
547,buwaSL,2 0 2 2 කොස්ගස්හන්දිය 🙂👍,0
548,buwaSL,🙏,0
549,buwaSL,"පිංබර වෙසක් මංගල්‍යයක් වේවා...!
💙💛❤️🤍🧡
Happy Vesak to you...!

අරහත් වූ, තථාගත ලොව්තුරා බුදු පියාණන් වහන්සේගේ උතුම් තෙමගුල සිහි කෙරෙන මේ පිංසාර වෙසක් පොහෝ දිනයේදී, අප රට මේ පත් වී ඇති දැවැන්ත අර්බුදයෙන් මිදී සියලු ශ්‍රී ලාංකිකයන්ට යහපත් අනාගතයක් උදා වේවායි ප්‍රාර්ථනා කරන්න. ❤️",0
550,buwaSL,👍,0
551,buwaSL,රනිල් වික්‍රමසිංහ යැවූ ලිපියටත් පෙරලා සජිත් ප්‍රේමදාස එන්න බෑ කියා තවත් පිලිතුරු ලියුමක් යවයි,0
552,buwaSL,ඇමතිකම් එපා අගමැතිකම දෙන්න-සජිත් තවත් ලියුමක් යවයි,0
553,buwaSL,ඩොලරය අද 355-359 ⬇️,0
554,buwaSL,🤷,0
555,buwaSL,💕💕 අවසන් ලියුමයි ඔබට ලියන්නේ විරහා කඳුළු රැදි පෑනෙන්,0
556,buwaSL,රට ගැන සිතා SJB NPP SLFP විමල් ඇතුලු ස්වාධීන මංත්‍රීපිරිස රනිල්ට සහය නොදීමට තීරණය කරයි,0
557,buwaSL,රනිල් මට කෝටි 10ට අඩගැහුවා- රාජිත කියයි,0
558,buwaSL,"ඊයේ ඩොලරය 385
අද 365 😳",0
559,buwaSL,"රු. 10ක් රු.3500කට විකිණීමට තිබේ
රු.50ක් රු.9800කට විකිණීමට තිබේ",0
560,buwaSL,😕,0
561,buwaSL,ඕකටනේ නැටුවේ 😂,0
562,buwaSL,😊,0
563,buwaSL,🇱🇰,0
564,buwaSL,,0
565,buwaSL,😬 ආවා,0
566,buwaSL,🥰,0
567,buwaSL,💪,0
568,buwaSL,"ගෝඨාගෝගමට එරෙහිව කිසිවක් අප කිව්වේ නෑ,හෝටලේ හදපු දවසේ ඉඳන් අපි හිටියේ මිනිස්සුත් එකයි,ගලදාරී හෝටලය නිවේදනයක් නිකුත් කරමින් හඬයි",0
569,sinhalesinhayo12,ගෑස් ඉවරයිද? මෙන්න දුම නැති දැළි බැදෙන් නැති ලිපක් හදාගන්න ලේසි ක්‍රමයක්...,0
570,sinhalesinhayo12,👍👍👍👍👍,0
571,sinhalesinhayo12,මේවා තමයි motivation speach පුතෙ පුතේ ගාගෙන කෑගහන එක නෙමේ,0
572,sinhalesinhayo12,අපි හැමෝම එකතු වෙමු...පක්ෂ පාට අමතක කරමු...පාර්ලිමේන්තුවේ 225ම එකතු වෙන්න ...රට වෙනුවෙන් දැන්වත් වැඩක් කරන්න ..අවුරැදු 74කට පසුව රට නැවත ගොඩ ගන්න දායක උනා කියලා සතුටු වෙන්න පුළුවන් ...පාර්ලිමේන්තුවේ ඉන්නේ හොරකම් කරන්නේ නැති හොඳ මහත්වරැ කියලා ඔප්පු කරලා පෙන්වන්න ...facebook එකේ හැම දේටම වැරදි කියන අදබාලයින් කට්ටියක් ඉන්නවා ඒ අය වැදගත් විදියට FB එක පාවිච්චි කරන්න ...බිත්ති වල චිත්‍ර ඇදපු තරැනයි ඉතාම බුද්ධිමත් ..ඒ අය නැවත පාරට නොබසින විදියට පාර්ලිමේන්තුවේ 225 බුද්ධිමත්ව වැඩ කටයුතු කරන්න ...👍👍🙏🙏🙏,0
573,sinhalesinhayo12,"පපුවටම කතා කළ ඔහුගේ ඒ දවසේ කතාව
dasathalankanews.com",0
574,sinhalesinhayo12,"තව දවස් 30 ත් 45ත් අතර ලංකාවම අදුරේ.... විදුලිය නැතිව ඉන්න වෙයි පැය 24ම..වාහන එතැනම නවතියි ඩි්සල් පෙට්‍රල් නැතිව ,කන්න නැතිව මිනිස්සු පාරවල් වල මියැදෙයි...👽👽👽👽👽⁣තේරැම් ගත්තා නම් හැකි ඉක්මනින් විසදුකට යමු ..හැමෝම එකතු වෙමු...🙏🙏🙏🙏🙏",0
575,sinhalesinhayo12,"Russian Lanka Media
13 April at 05:10 ·",0
576,sinhalesinhayo12,"https://m.facebook.com/story.php?story_fbid=699764518137826&id=100044204810832

Milinda Rajapaksha was live.
9 April at 01:00 ·

Economic Emergency | ආර්ථික අර්බුදය හා හදිසි අවස්ථාව|2022-04-08",0
577,sinhalesinhayo12,බිහි වෙන්න ඉන්න දරුවන්ටවත් මේ ලොකෙ එලිය බලන්න නොදෙන තැනට වැඩ සිද්ද කරන්න එපා 🙏😊,0
578,sinhalesinhayo12,"වැරද්ද දුටු තැන කතා කරපු උඹ එල කොල්ලෙක් .....❤❤❤
කැක්කුමක් තියන එකෙක් දැකපු එකත් ඇති, හිත පිරුනා .....❤❤❤",0
579,sinhalesinhayo12,"ලොකු ලොකු බෑන්ඩ් අයියල ගිටාර් කරේ තියන් ගහනව වගේද මේ මෙලෝඩිකා කරේ තියන් ගැහිල්ල,සුපිරි කොල්ලනේ❤️❤️😍

පපරේනම් නතින්ග් බ්‍රෝ❤️",0
580,sinhalesinhayo12,අඩේ මේ ලංකාවද කියලත් හිතුනා දැක්කම 🥰🥰,0
581,sinhalesinhayo12,කාර් රේස් license ගන්න විදිහ... #PitPass #SLAS,0
582,sinhalesinhayo12,Just Chill 🤘😎,0
583,sinhalesinhayo12,"https://www.facebook.com/100016271283409/posts/1055328921686141/

FACEBOOK.COM
www.facebook.com",0
584,sinhalesinhayo12,"තාත්තල දූලා❤️❤️
Full Video- https://youtu.be/L7Yo7d5cTco",0
585,sinhalesinhayo12,මොනතරන් නම් තිබහකින් ඉන්න ඇතිද 🌍❤️,0
586,sinhalesinhayo12,"කාටවත් නොකියපු කතාවක් මේක.
කමෙන්ට් කරන අය අහනවා මෙයාද කොත්තුව හොයාගත්තෙ කියලා.
මගෙත් ඔලුව ඉදිමුන කාලයක් තිබ්බා. ඒක තේරුණේ වැටුණට පස්සෙ.
කිසි දෙයක් නැති විරාජ් එක්ක ජීවිතය ගොඩ නගන්න ලස්සන තරුණියක් ආවා.
ලක්ෂ 100ක ණයක් තිබ්බනම් වෙන මිනිහෙක්නම් බෙල්ලෙ වැල දාගන්නවා.
අසාර්ථක වෙනකොට හෙවනැල්ලත් දාලා යනවා ඒක මතක තියාගන්න.
Mr.Kottu Grand අධිපති Viraj Wickramanayeke මෙතෙක් හෙළි නොකල කතාව",0
587,sinhalesinhayo12,"😍Pahadul Nuwan Dalwa😍
#USE🎧 & #Close👀

Song : Me As Diha Balan | Shihan Mihiranga sir❤️

Cover By | Ravindu Weerarathne❤️🎶

#cover #coversongs #sinhalasong #sinhalacoversongs #musician #musicsrilanka #songsrilanka #measdihabalan #shihanmihiranga #ravinduweerarathne #love #hitsong #HeartSong #youth #hirustarseason3",0
588,sinhalesinhayo12,"නයි කයිද රොස් පාන් කිව්වලු 😂😂😂
.
.
.
.
.
.
.
.
No animals were hurt in this video.",0
589,sinhalesinhayo12,සිග තොල්ලර..😁,0
590,sinhalesinhayo12,"1948 අපිට නිදහස ලැබුන හැටි..💪
(credits goes to respective owners)",0
591,sinhalesinhayo12,වල් අලියා,0
592,sinhalesinhayo12,"Moditha Rathnayake
13 September 2021 at 20:10 ·",0
593,sinhalesinhayo12,"අපි දියුණු වුනේ තාක්ෂණයෙන් විතරයි. මේ යන ගමන නතර වෙන්නේ කොතනින්ද? නුවණ ඇත්තෝ අවබෝධ කර ගනිත්වා🙏
Page එකට Like එකක් දාගෙන යන්න අමතක කරන්නත් එපා. ❤️",0
594,sinhalesinhayo12,"බුද්ධ පුතුන් buddha puthun
24 October 2020 at 22:24 ·",0
595,sinhalesinhayo12,"රට හදන්න අපිට පුලුවන්.
ධම්මික පෙරේරා / රංජිත් පණ්ඩිතගේ / ආචාර්ය රවී ලියනගේ / ෂෙහාන් සෙනෙවිරත්න / දුලිත් හේරත් / දිනුක් හෙට්ටිආරච්චි / ෆති මොහොමඩ් / ෆවුසුල් හමීඩ් / ප්‍රීති ජයවර්ධන / සුමල් පෙරේරා / රනිල් විලද්දගේ
කියන මේ කතාව අහන්න.",0
596,sinhalesinhayo12,🎶🎤❤️👍👇,0
597,sinhalesinhayo12,"Diwon Diwon Max‎❤️ULTRA LEGENDS❤️
6 August 2021 at 14:36 ·",0
598,sinhalesinhayo12,"නමෝ බුද්ධාය‎තරුණ සිතයි බුදු දහමයි
14 August 2021 at 22:50 ·",0
599,TheRealMadaawiya,"නිවසේ සිටම වෙසක් කළාපයක අසිරිය Online විඳගන්න.
Dialog නේත්‍රාභිවන්දනා 2022 Digital වෙසක් කලාපයට https://dlg.lk/vesak ඔස්සේ ඔබත් පිවිසෙන්න.",0
600,TheRealMadaawiya,තවත් 88/89ක් වෙන්න නොදුන්න එකනම් ලොකු දෙයක්,0
601,TheRealMadaawiya,🤩🤩,0
602,TheRealMadaawiya,😂😂,0
603,TheRealMadaawiya,😂😂,0
604,TheRealMadaawiya,🙏🙏,0
605,TheRealMadaawiya,😨,0
606,TheRealMadaawiya,🙏🙏,0
607,TheRealMadaawiya,😂😂,0
608,TheRealMadaawiya,😂😂,0
609,TheRealMadaawiya,😤😤,0
610,TheRealMadaawiya,"හරීනයා පොර වෙන්න ගිහින් තව පොඩ්ඩෙන් කනවා😂
ඩීල් කාරයින්ට හොඳ වැඩේ",0
611,TheRealMadaawiya,🙏🙏,0
612,TheRealMadaawiya,,0
613,TheRealMadaawiya,😂😂,0
614,TheRealMadaawiya,😂😂,0
615,TheRealMadaawiya,🙄🙄,0
616,TheRealMadaawiya,😂😂,0
617,TheRealMadaawiya,😂😂,0
618,TheRealMadaawiya,"වැඩ කරන තෙල් බවුසර් වලට එළියෙ ඉඳලා කරන තර්ජනය..
ආයෙ තෙල් ගෙනියන්න එන්න බෑ😖

මුන්ට ඕන ආයෙ තෙල් හිඟයක් හදලා මිනිස්සු අමාරුවෙ දාන්න. මේ විදියටනම් රට යන්නෙ දෙයියන්ගෙම පිහිටයි😣

බලධාරින් වුනත් පඹයො නොවී මේවට ඇක්ෂන් එකක් ගත්තොත් හොඳයි.",0
619,TheRealMadaawiya,🙏🙏,0
620,TheRealMadaawiya,👎👎,0
621,TheRealMadaawiya,😂😂,0
622,TheRealMadaawiya,😂😂,0
623,TheRealMadaawiya,😂😂,0
624,TheRealMadaawiya,😤😤,0
625,TheRealMadaawiya,😂😂,0
626,TheRealMadaawiya,😂😂,0
627,TheRealMadaawiya,😂😂,0
628,TheRealMadaawiya,😂😂,0
629,TheRealMadaawiya,😂😂,0
630,TheRealMadaawiya,Link:- 👉 https://www.youtube.com/watch?v=ogvjTayoNFA,0
631,TheRealMadaawiya,"#පාරවල්වහන්නඑපායකෝ
#saynotoblockingroads
#dontcloseroads
#noblockingroads",0
632,TheRealMadaawiya,😂😂,0
633,TheRealMadaawiya,#dontcloseroads 🙏🙏,0
634,TheRealMadaawiya,#dontcloseroads 🙏🙏,0
635,TheRealMadaawiya,#dontcloseroads 🙏🙏,0
636,TheRealMadaawiya,😖😖,0
637,TheRealMadaawiya,😅😅😅,0
638,TheRealMadaawiya,"මීට සුළු මොහොතකට පෙර අරගල භූමියේදී දෙමළ භාෂාවෙන් ජාතික ගීය ගායනා කරයි...
👏👏👏👏👏
අ ර ග ල ය ට ජය",0
639,TheRealMadaawiya,😂😂,0
640,TheRealMadaawiya,😂😂,0
641,TheRealMadaawiya,😑,0
642,TheRealMadaawiya,😂😂,0
643,TheRealMadaawiya,😤😤,0
644,TheRealMadaawiya,🙏🙏,0
645,TheRealMadaawiya,🙏🙏,0
646,TheRealMadaawiya,"ඊයෙ (04/09) මේ බයික් එක ගෝල්ෆේස් එකේ උද්ඝෝෂණේදි නැතිවෙලා තියනවා. ජයවර්ධනපුර කැම්පස් එකේ කොල්ලෙක්ගෙ. ජනාධිපති කාර්යාලෙ ගාව බයික් දාල තිබුන තැන නවත්තල තිබිල තියෙන්නෙ. මේවගෙ වෙලාවකත් මේවගෙ වැඩ කරන්න එපා!
071 541 6174 කොල්ලගෙ නම්බර් එක.
අපි මේක හොයාගන්න සප් එකක් දෙමු!",0
647,TheRealMadaawiya,😂😂,0
648,TheRealMadaawiya,😂😂,0
649,TheRealMadaawiya,😂😂,0
650,TheRealMadaawiya,🙏🙏,0
651,TheRealMadaawiya,🙏🙏,0
652,TheRealMadaawiya,🙏🙏,0
653,ApiSriLankanBro,"එක්කෝ පොර දැනගෙනම හෙමින් යනවා වෙන්න පුළුවන් 😂

📷 : Tharaka Basnayake",0
654,ApiSriLankanBro,"+900,000 followers on Bro - බ්රෝ 🌚🫠♥️🙏🏻",0
655,ApiSriLankanBro,🙏🙏🙏,0
656,ApiSriLankanBro,Protest,0
657,ApiSriLankanBro,"රනිල්-ගෝටා සුසංයෝගයෙන් සිදු කරන අත්අඩංගුවට ගැනීම් වලට එරහිව...
✊✊",0
658,ApiSriLankanBro,"අපි මේක දිනනවාමයි බ්‍රෝ…!
https://youtu.be/bY01EmPGaxY
🇱🇰 ✊",0
659,ApiSriLankanBro,මේක අහන්න ඕන බලන්න ඕන ඉන්ටවිව් එකක් : https://youtu.be/BFZcmrw3hc8,0
660,ApiSriLankanBro,🙂❤️,0
661,ApiSriLankanBro,🥺❤ : https://www.youtube.com/watch?v=wCZljr1w18s,0
662,ApiSriLankanBro,"""මා මගේ නොවේ.."" - මේක බලද්දී ඔයාගේ අතීතය මතක් වුනාද බලන්න? 🥺",0
663,ApiSriLankanBro,හතුරෙක්ට වත් එහෙම වෙන්න එපා දෙයියනේ...😭😂,0
664,ApiSriLankanBro,Go home gota,0
665,ApiSriLankanBro,corri....😭,0
666,ApiSriLankanBro,,0
667,ApiSriLankanBro,🫡♥️,0
668,ApiSriLankanBro,"SIGNIS සම්මානය අරගල භූමියේදී අලුත් පරම්පරාවට.....

SIGNIS Salutation 2022
Best Art Direction 2019 by Udeni Subodhi Kumara for the Film ""Ginnen Upan Seethala"" award was handing over to next generation..",0
669,ApiSriLankanBro,😂😂😂,0
670,ApiSriLankanBro,"අරගලයට දාපු පොස්ට් වගයක් රිපෝට් වෙලා. 🥲
අලුත් එක - The Sri GAGS 2.0",0
671,ApiSriLankanBro,,0
672,ApiSriLankanBro,"අද රාත්‍රී 9 ට ""බොනිකර තරුව"" නම් ඉතා දුර්ලභ වල්ගා තරුවක් ශ්‍රී ලංකාකියන්ට දැක ගැනීමට හැකියාව පවතින බව නාසා ආයතනය ප්‍රකාශ කරයි. 💫",0
673,ApiSriLankanBro,😲,0
674,ApiSriLankanBro,"Englestia English Academy

මෙම පාඨමාලාව සඳහා සම්බන්ද වීමට හැක්කේ සීමිත සිසුන් පිරිසකට පමණක් බැවින් හැකි ඉක්මනින් ඔබේ නම,වයස,දිස්ත්‍රික්කය සමඟ වට්ස් ඇප් පනිවිඩයක් එවන්න.

🔴 මෙම පාඨමාලාවට සම්බන්ද වීමට මූලික දැනුමක් අවශ්‍ය නොවේ.

🔴 පාඨමාලාව ඔන්ලයින් හරහා පමණක්ම පැවැත්වෙන අතර මාතලේ දිස්ත්‍රික්කයේ සිසුන්ට අවශ්‍ය නම් පමණක් ඇකඩමි ශාලාවට පැමිණ ශාලා පන්තියෙන් ඉගෙන ගත හැක.

🔴 වයස් සීමාවක් නැත

🔴 පාඨමාලාව අවසානයේ වටිනා ගෝල්ඩන් සහතික පත්‍රයක් පිරිනැමේ.

වැඩි දුර විස්තර සඳහා පහත වට්ස් ඇප් ගෲප් සමඟ එකතු වන්න.

https://chat.whatsapp.com/J50iOcKz3HACaoK7fTrTCX

https://chat.whatsapp.com/J5pda9sMrcI3oSVVSnPhOn

https://chat.whatsapp.com/Iy4PaykfHk071ByvlwvJug

https://chat.whatsapp.com/F42fbOK88DkHiJp13F03fS

https://chat.whatsapp.com/F9g4n0bjstAKPm8x3YvFp6

Englestia English Academy
Mihiri Institute
Elahera Rd
Naula
0713752751

පුෂ්පනාථ බණ්ඩාර Chemistry
13 May at 16:50 ·

අවවාදයයි !

බලන්න කලින් හොදට මතක තියාගන්න

ඔබ Chemistry වලට ඇඩිට් වෙන්න පුලුවන්",0
675,ApiSriLankanBro,🙏❤️,0
676,ApiSriLankanBro,❤️❤️,0
677,ApiSriLankanBro,අරගල භූමියෙන් සාමකාමී පණිවුඩයක්....,0
678,ApiSriLankanBro,,0
679,ApiSriLankanBro,හත්තිලව්වේ...,0
680,ApiSriLankanBro,සාමකාමී වන්න 🙏🏻,0
681,ApiSriLankanBro,🌚🫡,0
682,ApiSriLankanBro,🙏🏻🙏🏻🙏🏻🫡,0
683,ApiSriLankanBro,😌😌😌,0
684,ApiSriLankanBro,"නිදාගන්න එපා, පුළුවන් තරම් alert එකේ ඉන්න. මේක ඉවර නැහැ තවම.",0
685,ApiSriLankanBro,,0
686,ApiSriLankanBro,🙏🙏🙏,0
687,ApiSriLankanBro,🫡🫡🫡♥️,0
688,ApiSriLankanBro,ඇඳිරිනීතිය වර්ශාව නොතකා දහස් ගණන් ජනතාව පාරට බසී - මේ මොහොතේ ගම්පොළ ජනතාව,0
689,ApiSriLankanBro,"වෙනද ට සඳුදා කියන්නෙ ගෝටාගෝගමේ සෙනග අඩු ම දවස. ති රි සන් රාජපක්ෂලා මැරයො දම්මලා නටපු නාඩගම නිසා මේ වෙද්දි දහස් ගනනක පිරිසක් ගෝටාගෝගමේ.
අරගලය නැවතුනේ නෑ. නිකන් ගෙවල් වල හිටපු මිනිස්සු අරගල භූමියට ගෙන්නලා අරගලයට පන්නරයක් ලබාදීපු රාජපක්ෂලට ස්තූතියි.",0
690,ApiSriLankanBro,BREAKING,0
691,ApiSriLankanBro,♥️♥️🫡,0
692,ApiSriLankanBro,BREAKING,0
693,ApiSriLankanBro,❤️❤️❤️❤️❤️❤️❤️❤️❤️,0
694,ApiSriLankanBro,POWER TO THE PEOPLE 🤝,0
695,ApiSriLankanBro,🙂,0
696,ApiSriLankanBro,❤️❤️❤️❤️❤️❤️❤️❤️,0
697,ApiSriLankanBro,,0
698,ApiSriLankanBro,අද දින මයිනාගෝගම් අසල සිටි විරෝධතාකරුවන් හට ආණ්ඩු පාක්ෂිකයින් විසින් ඇතිකල කලහකාරි සිද්ධියට සම්බන්ධ ගෝටාගෝගම දි පැවැත්වෙන විශේෂ මාධ්‍ය සාකච්ඡාව.,0
699,ApiSriLankanBro,මෙන්න හොඳ අවස්ථාවක්,0
700,ApiSriLankanBro,,0
701,ApiSriLankanBro,18/5 😍😍😍😍,0
702,ApiSriLankanBro,"මෙන්න අද ලංකාවට අත්වෙලා තියන ඉරණම.😰
ගෑස් සිලින්ඩර් 100 ක් මිසින් කියලයි වාර්තා වෙන්නේ.
ඉදිරියේදී මේ තත්වය හැම භාණ්ඩයකටම ඇති වෙන්න පුළුවන්. 🥺",0
703,SriLankanBlood1,"ශ්‍රී ලංකා ගණිකා පක්ෂය😂😂😂

Brighter Future
3 hrs ·

ශ්‍රී ලංකා ගණිකා පක්ෂය😂😂😂",0
704,SriLankanBlood1,"දිනන්නේ කවුද කියලා උනුත් දන්නවා

Brighter Future
Yesterday at 12:12 ·

දිනන්නේ කවුද කියලා උනුත් දන්නවා",0
705,SriLankanBlood1,"නව කට්ටිය😀 හිටපු කට්ටිය😂

Brighter Future
Yesterday at 10:54 ·

නව කට්ටිය😀 හිටපු කට්ටිය😂",0
706,SriLankanBlood1,"මොන ගෑනීද බන් කැමති😂😂😂

Brighter Future
Yesterday at 08:11 ·

මොන ගෑනීද බන් කැමති😂😂😂",0
707,SriLankanBlood1,"හරි පාරේ රටට ඩොලර් එවන්න

Brighter Future
Yesterday at 04:24 ·

හරි පාරේ රටට ඩොලර් එවන්න",0
708,SriLankanBlood1,"මූසලයෙක්ව බයියොම අගමැති පුටුවේ වාඩි කරවලා

Brighter Future
13 May at 18:24 ·

මූසලයෙක්ව බයියොම අගමැති පුටුවේ වාඩි කරවලා",0
709,SriLankanBlood1,"වරෙල්ලා ජෙප්පොන්ට බැනලා දුක තුනි කරගනිල්ලා

Brighter Future
13 May at 15:29 ·

වරෙල්ලා ජෙප්පොන්ට බැනලා දුක තුනි කරගනිල්ලා",0
710,SriLankanBlood1,රනිල් යන්නේ පක්ෂෙත් වල්ලගෙන,0
711,SriLankanBlood1,"අංශක 180කින් අනිත් පැත්ත

Brighter Future
13 May at 12:56 ·

අංශක 180කින් අනිත් පැත්ත",0
712,SriLankanBlood1,"රනිල්ට පක්ෂව ඡනදේ දුන්නොත් මන්ත්‍රිලට ගමට යන්න බෑ

Brighter Future
13 May at 09:16 ·

රනිල්ට පක්ෂව ඡනදේ දුන්නොත් මන්ත්‍රිලට ගමට යන්න බෑ",0
713,SriLankanBlood1,රාජපක්ෂලට රෙද්දක් අදගෙන තවත් රටේ සම්පත් විකුණන්න බැරි නිසා උන් දැන් රනිල් වගේ එකෙක් දම්මලා විකුණවනවා,0
714,SriLankanBlood1,"පාක්ෂිකයෝ මවපු කතන්දර

Brighter Future
13 May at 06:30 ·

පාක්ෂිකයෝ මවපු කතන්දර",0
715,SriLankanBlood1,"රනිල් හැමදාම කලේ
ඩීල් දාලා ජන මතයට
පයින් ගහලා හොරු රැක්ක එක",0
716,SriLankanBlood1,"රතු අලි පැටව් Left

Brighter Future
12 May at 16:48 ·

රතු අලි පැටව් Left",0
717,SriLankanBlood1,මහ බැංකු කොල්ලයත් බොරුවක් මන් නම් කියන්නෙ😂😂,0
718,SriLankanBlood1,"එකෙක්වත් ගමට එන්න එපා

Brighter Future
12 May at 14:06 ·

එකෙක්වත් ගමට එන්න එපා",0
719,SriLankanBlood1,"පන්නමු

Brighter Future
12 May at 13:47 ·

පන්නමු",0
720,SriLankanBlood1,"කාසියේ වාසිය අද රනිල්ට
අදට රනිල් අගමැති
හෙට නැවත හමු වෙමු",0
721,SriLankanBlood1,"බන්කරේ ජිවිතේ

Brighter Future
12 May at 08:31 ·

බන්කරේ ජිවිතේ",0
722,SriLankanBlood1,"ඩෑන් කියන විදියට
ඩෑන්ට ගහලනේ තියෙන්නේ
ඇත්තටම දැන් ගැහුවත් අවුලක් නෑ",0
723,SriLankanBlood1,"ඉන්ග්‍රීසි කතා කරන්න පුලුවන්
එකම් නායකයා රනිල්
අගමැති කරමු😂😂😂",0
724,SriLankanBlood1,"ජාතික ලයිස්තු හරින් ජාතික ලයිස්තු රනිල් 😂

Brighter Future
11 May at 17:12 ·

ජාතික ලයිස්තු හරින් ජාතික ලයිස්තු රනිල් 😂",0
725,SriLankanBlood1,"අද රෑට සුභ ආරන්චියක්😁😁😁

Brighter Future
11 May at 15:09 ·

අද රෑට සුභ ආරන්චියක්😁😁😁",0
726,SriLankanBlood1,"ඩෑන් බේබි😂😂😂

Address නෑ
11 May at 14:56 ·

ඩෑන් ප්‍රියසාද් 😂😂😂
චණ්ඩි අඬනවා නේද🤣",0
727,SriLankanBlood1,"අප්පච්චිලා

Brighter Future
11 May at 14:47 ·

අප්පච්චිලා",0
728,SriLankanBlood1,"ප්‍රිතිරාජ් මහත්තයෝ අපිට සමාවෙන්න

Brighter Future
11 May at 08:05 ·

ප්‍රිතිරාජ් මහත්තයෝ අපිට සමාවෙන්න",0
729,apemedia.lk,"ගෑස් පෝලිම් උදේ ඉදන් රෑ වෙනකම් පෙන්නලා මොනවද ලැබුනේ.. ප්‍රධානියා වෙලා වැඩක් නෑ හොඳ දේවල් දෙන්නේ නැත්නම්
Join with us on TIKTOK - https://vm.tiktok.com/ZSexj3nng/",0
730,apemedia.lk,අපේ රටේ සිවිල් ජනතාවට මෙහෙම කලේ ඇයි?,0
731,apemedia.lk,"“ගෝඨාගෙන් සජිත්ට කනේ පහරක් ” අගමැතිකම ඉල්ලු ලිපියට සුපිරි පිළිතුරක්!

TRUTHSRILANKA.COM
“ගෝඨාගෙන් සජිත්ට කනේ පහරක් ” අගමැතිකම ඉල්ලු ලිපියට සුපිරි පිළිතුරක්! | Truth Srilanka News",0
732,apemedia.lk,"අභියෝගය භාරගන්න සූදානම්.. රනිල් අද හවස දිවුරුම් දෙයි

TRUTHSRILANKA.COM
අභියෝගය භාරගන්න සූදානම්.. රනිල් අද හවස දිවුරුම් දෙයි | Truth Srilanka News",0
733,apemedia.lk,ජනාධිපති ගෝඨාභය රාජපක්ෂ අද රාත්‍රී 9.00ට ජාතිය අමතා විශේෂ ප්‍රකාශයක් කිරීමට නියමිතයි..,0
734,apemedia.lk,මහ බැංකුවේ පැවැත්වෙන විශේෂ මාධ්‍ය හමුව,0
735,apemedia.lk,"තෙල් ගෙනල්ලත් පෝලිම් තියෙන හේතුව කංචන හෙලි කරයි..
මුදල් ගණුදෙනු සියල්ලත් එලියට",0
736,apemedia.lk,සමගියේ බලය පෙන්වන මැයි රැලියේදී සජිත් ට අලුත් අභියෝගයක්,0
737,apemedia.lk,ඩොලර් එව්වාම දේශපාලනඥයෝ හොරා කන හැටි මහ බැංකු අධිපති වරයා හෙලි කරයි..,0
738,apemedia.lk,අරගලය ආතල් එකක් වූ විට,0
