,text,time
0, @ramaswami VK  kk arivalli,1 year ago
0, @ramaswami VK  poda boomer koodhiyanae,1 year ago
0,ஏன் ஸ்டாலின் அவர் பதவியை விட்டு தர மாட்டாரா,9 months ago
0,உண்மையை உரக்க கூறினீர்கள்,1 month ago
0,"Vasan Bommishetty , Tamil Tamilnu emmatruvargal......",2 years ago
0,"Massah murugesan massah murugesan , DMK ottupoduravan irukkum varai thamilagam urupadathu",2 years ago
0,How much u got for this reply?? Ne vangunatha vida konjam kammiya than vangiruppar.,1 year ago
0,Podi suni,2 years ago
0,இந்த கேடுகெட்ட  நாய் காசுக்காக எதையும் செய்யும்,2 years ago
0,வெளிநாட்டு மொழி ஆங்கிலம் படிக்கலாம்.ஆனால்இந்தியாவில்உள்ளமொழிஇந்திபடிக்ககூடாதுஎன்றுசொல்லகூடாது.,2 years ago
0,இதே மாதிரி லூசு பய மாதிரி பேசுறது முதலில் நிறுத்துங்கள்..... ஹிந்தி எதிர்ப்பு என்ற கோஷம் தமிழை வளர்த்திடுமா? என்பதை புரிந்துகொள்ளுங்கள்..... கடந்த 10 ஆண்டுகளில் தமிழ் நாட்டில் உள்ள பள்ளிகளில் அரசுப்பள்ளி மற்றும் சில அரசு உதவி பெறும் பள்ளிகள் தவிர எங்கு இருக்கிறது.... முதலில் தமிழ் பயிற்று மொழியில் இருந்து தற்போது பாட மொழி யாக மாறியது..... இப்படியே ஆங்கிலத்தை வளர்த்து விட்டால் பேச்சு மொழிகளில் ஒன்றாக மாற இன்னும் 10 முதல் 15 வருடங்கள் போதுமனது.... தமிழ் தொடர முதலில் குறைந்த பட்சம் 8 வது வகுப்பு வரையில் தாய் மொழி பாடமொழியாக அல்ல பயிற்று மொழியாக வரவேண்டும்....,2 years ago
0,"69% ஆட்களின் அறிவை ரசிகர் மன்றம், இந்தி எதிர்ப்பு மற்றும் நீட் போராட்டங்கள் முலம் மழுங்கச் செய்யும் கரு பழனியப்பன் உள்ளிட்ட அனைவருக்கும் நன்றி. ..31% ஆட்கள்.",2 years ago
0,"இவனுங்க எல்லாம் ஒரு பேச்சாளர்  , போங்கடா பொய் உழைச்சு  ஏதாவது சம்பாதிக்க பாருங்க ,  வேலை   வெட்டி இல்லாத மக்குக .  இவங்க பேசி எதையாவது ஒன்றை சாதிச்சாஙகளா , இல்லை மக்களின் அன்றாட வாழ்க்கையில் ஏதாவது மாற்றம் செய்ய முடிஞ்சுதா .   
    "" உயர்வுக்கு ஒரே வழி  கடுமையான உழைப்பு ஒன்றே """,2 years ago
0,"டேய் பழனிகருப்பு   புரம்போக்கு   ,    மோடி அவர்களை உலகமே போற்றுகிறது, பாராட்டுகிறது,  அவருக்கா நாகரீகம் இல்லையா    உன்னை போல நாட்டு த்ரோகிகள் நாட்டின் பிரதமருக்கு கருப்புகொடி காட்டியது நாகரீகமாடா  நாயே. கழுதைக்கு தெரியுமா கற்பூர வாசனை.மைக் கிடச்சா என்ன வேனா பேசுவியாடா. சாக்கடையில் புரளும் உனக்கு  மோடி பெருமை தெரிய வாய்ப்பே இல்லை. எவ்வளவு வேனா கத்துங்க  நஷ்டம் மோடிக்கல்ல",2 years ago (edited)
0,Vivasaayam.... Enga panna uduraanva....,2 years ago
0,Ivan oru mental punda...,2 years ago
0,Palaniyappan lusu 💯💯,2 years ago
0,Poda fraudu,2 years ago
0,"ஏன்டா கரு.பழனியப்பா இந்தியாவில் பெருபான்மை மக்கள் பேசும் ஹிந்திய இரண்டாம் மொழியாக படிப்பதை தடுக்கும் அன்னிய கைகூலிகளே? ஆங்கிலம் என்ன மயிறுக்குடா படிக்கிற.  மோடி வந்து ஐந்து வருடம் தான் ஆகிறது ஐம்பது ஆண்டுகள் ஆண்ட திராவிட கட்சியும், காங்கிரஸ் கட்சியும் என்ன காவேரிக்காக என்ன செய்தது என்று உங்க அப்பன கேளுடா.",2 years ago
0,துரோகிகளின் கூடாரம் மதம் மாறி களும் இவ அப்பன் பேரு கருப்பையா அதுவே சந்தேகம் இவனே இவன் பிறப்பிலேயே சந்தேகப்படும் அப்பனும் சந்தேகப் சந்தேகத்துக்கு உரியவர்கள்,2 years ago
0,ஏண்டா இவனையும் இவங்கப்பனையும் போட்டுக்காட்டி எரிச்சல் மூட்டரீங்க. பொறுக்கி நாயிங்க தமிழருக்கு இவனுங்க தலைவனுங்களா. காரணத்தை சொல்றதுக்கு இவனுங்க என்ன தலைப்ர்களா மேதைகளா? பொருக்கிப் பசங்க உடனே காணொளியில் இருந்து நீக்குங்கடா,2 years ago
0,Sir.tamil.naadla.hendhia.varakoodathu.sir..english.tamil.mattum.poothum.,2 years ago
0,Dont clap daw...idiots...take steps...again you all voted for that modi only na...simply clapping hands will not bring your need...bakka bakka nu sirikringle...oru muyarchi edukama poi notu la vanguringa,2 years ago
0,நீ மக்கள் முன் அறிவாளி மாட்டு கறி தின்கின்ற ‌நீங்கள் பேசுவது அயோக்கிய தனம் மாட்டை பற்றி நீயும் உன் ‌அப்பனும் பேசுவது கேவலம் பழனியப்பன் அவர்களே,2 years ago
0,முட்டாள் பழனியப்பன் அவர்களே ஸ்கீம் என்றால் அடுத்தவன் சொன்னதை செய்வது வாரியம் ‌என்றால் தமக்குள் பேசி தீர்த்துக் கொள்வது,2 years ago
0,Poda. Porampoku. Karupalani,2 years ago
0,எப்படி அசிங்க படுத்துனதுக்கு மூன்று நாள் அரசாங்க விடுமுறை விடலாம் போல..... ரொம்ப அருமையான பேச்சி,2 years ago
0,Un maya sonna kavi pundaikku kaandu pod a puntha,2 years ago
0,"Sangigalai பேசவிட்டு நாம் வேடிக்கை பார்த்து  விட்டோம் தலை koiduirundhaal ஒரு sangipayal வாய் திறந்து இருக்கமாட்டான்,,, பெரியார் boomiache,,, mannithu vidugirom,,,,",2 years ago (edited)
0,"Seruppadi,... even in 2019 layum ipdiyethan irukku namma tamilnadu....super speech karu.palaniyappan ayya....",2 years ago
0,DMK sombu thookki palani appan vaalga,2 years ago
0,Eve pesnata kasu,2 years ago
0,"ஜனங்க yarvpn இப்படிக் கைத்தட்டராங்க. திருக்குறளை எவனும் படிக்கதில்ல. இப்ப பேசரவனும் திருக்குள்ள புலி இல்லை. தலைப்புக்கு தகுந்தவாறு முந்தினநாள் தேர்ந்து படித்து வந்து பேசுகிறான். திருவள்ளுவர் சைவர் திருமால் லட்சுமி மூதேவி இந்திரன் எமன் பிரம்மா வைப்பற்றியெல்லாம்
திருக்குறளில் பேசியிருக்கிறார். இவனுங்க கடவுள் இல்லை என்பவன். இவனும் இவனுடைய அப்பனும் மேதைங்க மாதிரி பேசுவானுங்க. ஆனா சமயம் வந்தா கும்பிடுபோட்டுட்டு ஒடிடுவானுங்க.பச்சோந்தி பசங்க. திருவள்ளுவர் பார்ப்பனர் உயர்ந்தவர் என்று பல குறளில்  சொல்லியுள்ளார். அதை ஏற்றுக்கொள் வானா.போர்ப்பான திட்டி திட்டிதான் இவனும் இவனுடைய அப்பனும் வளர்ந்தானுங்க. பாப்பானைவைத்து கோமாளி வேஷம் போட்டு பிழைப்பை நடத்துறானுங்க. இவனுங்களை ஏன் கூப்பிட்டு வச்சி பேசவிடரானுங்க. பொறுக்கிஙக",2 years ago
0,கரு பழனியப்பன் அண்ணா நீங்கள் பேசுவது எல்லாம் இப்பொழுதோ சூழ்நிலைக்கு ஏற்ப பேசுகிறீர்கள் உங்களுடைய அனைத்து வீடியோவும் நான் பார்த்து விடுகிறேன் மிக அருமையாக தெளிவாக பேசுகிறீர்கள் நீங்கள் செய்த ஒரே ஒரு தவறு என்றால் கடைசியாக பாராளுமன்ற தேர்தலில் நீங்கள் திமுகவுக்கு ஆதரவாக பிரச்சாரம் செய்தீர்கள் அதுதான் இன்றுவரை எனக்கு புரியவில்லை,2 years ago
0,Edhuda periyar boomi.... Loosu payale,2 years ago
0," @kOLLYWOOD kINGSS  Entha katchiyum sarnthu illanu soldra nee..... Edhukku Tamilagathai periyar mannu soriyar mannu nu sollura... 

Nenjil Tamil mozhi patru nu onnu irunthal ""Ithu Engal Thai Tamil Mannu""endru sol",2 years ago
0, @kOLLYWOOD kINGSS  First un comment la paaru nee evvalavu mariyadhai koduthurukka,2 years ago
0,உக்காருங்க Rss,2 years ago
0,Poda. Karu  panniappan  😁😀😀,2 years ago
0,அருமை அண்ணா 👏👏👏,2 years ago
0,போடா சக்கிலி  தாயோளி  பண்டார  பயலே ... 2024 வரைக்கும் நாங்கதான்... எங்க  பூல்   முடிய சப்பு .... சக்கிலி  நாயே  நீ எலாம் வாய்  பேசற,2 years ago
0,நீங்க பேசுவதெல்லாம் எனக்கு ஒன்னும் புரியவில்லை எதற்கு இந்த மேடை,2 years ago
0,"Poda mutta koodhi ,,, thirutu payalugala vaila sentamil pesuna yokiyanada ,,,DMk thirutu naaigala oorae kollayadichu yelumbu thunda veesuna podhuma da ,,,",2 years ago
0,அட கிறுக்கு புண்டை Scheme னா திட்டம்னு  அர்த்தம்....திட்டத்துக்கான கட்டுபாடுகளின் எழுத்துபூர்வமான அறிக்கை கேட்டாங்கா...,2 years ago (edited)
0,இடியின் வெனின்சுலா ஒரு கம்யூனிஸ்ட் தான் திரு பழனியப்பன் அவர்களே,2 years ago
0,"நீங்கள் திராவிட நாடு தான் உங்களுக்குள் 
பேசிக் கொள்ளலாமா  மாட்டை தின்றால் நீ சாணி போடுவானா திக் வே",2 years ago
0,ஆங்கில மொழிக்கு குறில் நெடில் ஏன இல்லை கரு பழனியப்பன் அவர்களே அது போல் உங்கள் அறியாமையை நாங்கள் பொறுத்து கொள்கிறேன் முட்டாளே,2 years ago
0,"இவங்கொப்பன் ஒரு உலக திருடன்..
இவன் ஓரு ஊர்த்திருடன்",2 years ago
0,Nice spiuch palani anna,2 years ago
0,Palani app an punda,2 years ago
0,எலும்புகளை அதிகமாக எதிர்பார்க்குது இந்த திராவிட ஈனப்பிறவி,2 years ago
0,செருப்படி கேள்விகள்,2 years ago
0,"நம்ம முன்னோர்கள் கல்லைனை, தஞ்சை பெரிய கோவில் போன்றவற்றை யும்,  திருக்குறள், தேவாரம், திருவாசகம்,  கம்ப ராமாயணம் போன்ற இலக்கியங்களையும் படைத்தார்கள்.   It wasa very advanced society. ஆனா நம்ம தலைவர் 2 பொண்டாட்டிyum,  70 வயசுல   16 வயசு பொண்ணயும் தான் கட்ட முடிஞ்சுது.. 🤣🤣🤣",2 years ago
0,இதே போல மத்திய அரசு கொண்டு வருகின்றது நல்ல திட்டங்களை ஏன் முன்வந்து வரவேற்க தயங்குகிறீர்கள் திமுக கட்சிக்கு கைக்கூலி வேலை செய்து கொண்டிருக்கும் நீ கருத்து சொல்ல தகுதி அற்றவன்,2 years ago
0,புதிய தலைமுறை என்ற பெயரை வைத்துக் கொண்டு தவறான பாதையில் தமிழகத்தை வழி நடத்தும் கைக்கூலி ஊடகமே நீ இருக்கும் வரை தமிழகத்திற்கு விடிவு காலம் இல்லை,2 years ago
0,மீத்தேன் வந்த போது அதை எதிர்த்து ஒரு குரல் கொடுக்காத தரம் கெட்ட மதிகெட்ட நீ  இன்று கருத்து எனும் பெயரில் வந்து என்று மேடை போட்டு    பேசும் நீ எங்கு சென்று இருந்தாய் அன்று,2 years ago
0,மேடைக்கு தகுந்தார் போல் வசனத்தை பேசி மக்களை தந்திரமாக ஏமாற்றி கொண்டிருக்கும் குள்ளநரி கூட்டங்களில் தலைசிறந்தவராக நீயும் உன் தந்தையும் விளங்குகிறீர்கள்,2 years ago
0,கரு பழனியப்பன் அவர்களே தமிழகத்தில் காவிரி பிரச்சனையை விட மிக முக்கியமான பிரச்சனை சாராய ஆலைகள் அது வந்ததால் இன்று தமிழகத்தில் எத்தனையோ குடும்பங்கள் சீரழிந்து கொண்டிருக்கிறது தமிழகம் சீரழிந்து கொண்டிருக்கிறது இதை கொண்டுவந்த ஆட்சியையும் அந்த கட்சியையும் இதுநாள் வரை நீங்கள் விமர்சனம் செய்யாதது ஏன் இன்னும் எத்தனை நாள் காவிரியும் மோடியையும் வைத்து உங்களின் போடி தேசபக்தியை நிலைநாட்ட போகிறீர்கள்,2 years ago
0,"இலங்கையில் இனப்படுகொலையை முன்னெடுத்து சென்றது சிங்கள இனவாத அரச அதற்கு உதவியது சீன அரசு பாகிஸ்தானிய அரசு
இதில் திமுக எங்கு வந்தது
அப்பொழுது ஆட்சியில் இருந்தது காங்கிரஸ்
காங்கிரசும் மேல் தட்டில் அதிகார வர்க்கத்தில் இருந்த ஆட்சியாளர்களும்
ஏன் திமுக பழியை சுமக்கின்றது
இன்று உள்ள சட்டமன்றம் கைநாட்டு இட்டு அனுப்பிய ஓலை மத்திய அரசுமதித்ததா?
இந்தியாவில் உள்ள ஒரு மாநிலம் சொல்வதை மத்திய அரசு கேட்காது செவிமடுக்காது
ஆனால் திமுக சொன்னால் எப்படி இலங்கை அரசாங்கம் கேட்கும்
இவை திட்டமிட்டு தமிழர்களை அழித்தது
அதனின் வேர் வேற இடத்தில் உள்ளது புரிந்து கொள்ளுங்கள் தமிழர்களே
இந்தியாவில் தமிழர்கள் மட்டுமே சுயம்பு ஆனவர்கள்
மொழி காலடிச்சாரம் பண்பாடு வீரம் நாகரீகம் அனைத்திலும்

இவ்வளவு பெரிய வரலாறை கொண்ட தமிழ் இனம் இன்று அனைத்தையும் இழந்து விட்டு வந்தேறிகளிடம் அடிமை சேவகம் செய்கிறது
வந்தேறிகளே இலங்கையின் தமிழர்களை அழித்தார்கள்",2 years ago
0,"ஏன் கருபழனியப்பன் பேசக்கூடாது
கருத்து சுதந்திரம் அரசியல் அமைப்பு சாசனம் வழங்கிய உரிமை",2 years ago
0,"புதிய. தலைமுறை
டிவி   
ஹிந்தி  தினிப்பு
தப்பு
ஹிந்தி  படிப்பது
இந்திய மொழிகளில்
ஓன்று  ஹிந்தி
படிப்பது  நன்மையே

தமிழ்நாட்டில்  பேங்
போஸ்ட்  ஆபீஸ்
பி  எஸ்  என்  எல்
இப்படி இந்திய அரசு
சார்ந்த. சான்று
தமிழ்   ஹிந்தி
தனி தனி நிலையில்
இருக்கவேண்டும்
அவர்அவர் விருப்பபடி
பதிவு  செய்து
சான்றுகொடுக்க வாங்க. இருக்கட்டும்",2 years ago
0,Dmk sombu,2 years ago
0,Karu.Palaniyappan Oru Dmk Kaikooli,2 years ago
0,நாம் இந்த நாட்டில் உள்ளவன் அல்ல நாம் தான் இந்த நாடு நீயும் பேச வேண்டியவன் அல்ல நீ தான் பேச வேண்டும்,2 years ago
0,புதிய தலைமுறை நெற்று வரை நடுநிலையோடுதான் இருந்தது ஆனால் இன்று                நாளை,2 years ago
0,pooda dai,2 years ago
0,Intha natil yarvendumentralum yennanalum pesalamnu ayiduchi,2 years ago
0,Ayya ungal nermai therthalilaye nangal unarnthom ayya,2 years ago
0,கரு.பழனியப்பன் கண்டாராஓலி மவன்,2 years ago
0,அறிவை தடுத்து  அறியாமை ஊட்டி பயத்தை விதைத்து  அடிமைகள் வைத்து பிழைப்பு நடத்தும்  பணக்கார நாய்கள் பார்பண அரசியல்,2 years ago
0,Née sarasari aal illa DMK aal,2 years ago
0,கருங்குரங்கு.  பழனியப்பன்  நன்றாகவே மூளை சலவை செய்து வருகிறாரன்.,2 years ago
0,TRB ya,2 years ago
0,Athana kullanariumm paakurathu paaru... anga oru tamilan endra oru singam otraii singamm... dhairiyatha pathiyaaa,2 years ago
0,பேச்ச குறடா,2 years ago
0,"Dmk kaikuli eavolvu vankitu ippadi eallam pesara 
Nee thanda anti Indian
Desa thoroki naiyea",2 years ago
0,"thelivu, arivu un mun palich palich....karu adhu kaakum nammai .....makkal",2 years ago
0,டேய் திமுக அடிவருடி நீ  உன் அப்பா ஒரு அல்லகை நீ மோடி பெயரை  சொல்ல தகுதியில்லை,2 years ago
0,Periya punda ni,2 years ago
0,எல்லா அரசியல் நாய்களும் காசுக்காக மலத்தை தின் றவங்க.காங்கிரஸ் திமுக கூட்டணி அதிமுக பாஜக கூட்டணி இந்த நாலும் தமிழ் நாட்டுக்கு ஒரு மயிறு கூட செய்யவில்லை.இந்த கட்சி களை மக்கள் தான் வேர் அறுக்கணும்.,2 years ago
0,dmk kai kooli,2 years ago
0,அப்ப private schoolல மட்டும் ஏன் ஹிந்தி (Hindi),2 years ago
0,மானங்கெட்ட ஈனபிறவி கரு பழனியப்பன்,2 years ago
0,Ongappan cho erukumbodhu enna pambinan theriyuma. Ongappan makku da,2 years ago
0,போடா நாயீ,2 years ago
0,Paaarrraaa...,2 years ago
0,Nice speach,2 years ago
0,Ommala ookka Karu pazhaniyappa,2 years ago
0,Poda loosu,2 years ago
0,தமிழை ஒழிக்கமறைமுகமாக திராவிட கட்சி வைத்த பந்தி,2 years ago (edited)
0,தமிழை ஒழிக்க மறைமுகமாக திரவிடகட்சி வைத்த பந்தி,2 years ago
0,Matriculation schools la Hindi illayae 🤣🤣🤣,1 year ago
0, @Navalan A   evanda sonna?,1 year ago
0," @Rahul  அடேய் CBSE school ல தாண்டா Hindi compulsory, Matriculation ல optional தாண்டா 🖕🖕",1 year ago
0, @Navalan A   previous comment la matriculation school la hindiyae illanu sonna? Eppo ennadaana optional apdindra 🤣🖕🖕🖕,1 year ago
0, @Rahul  100 இல் 95 school ல Hindi இல்லடா 🖕,1 year ago
0, @Navalan A   Is that a joke? Evan da sonnan? French ae irruku apparam enna da Hindi ellam schools laiyum irruku da optional la. 🖕🖕🖕🖕🖕🖕,1 year ago
0," @Rahul  french , German kuda தான் இருக்கு but எத்தனை school ல இருக்கு",1 year ago
0, @Navalan A   odanae naa sonna example edutukardhu. 🤣  Bro naa enna solla varena hindi ellam schooliyum irruku ok va. Optional aaa,1 year ago
0,அடடே நம்ம நடுநிலை,2 years ago
0,என்னனு தெரியல இவன பாத்தா மட்டும் தான் செருப்புகிட்ட அடிக்கலாம் போல தோனுது,2 years ago
0,"மருத்துவம், பொறியியல் கல்வி அனைத்தும் அவரவர் தாய் மொழியில் வேண்டும்.இதனை பற்றி அரசியல் கட்சிகள் எதுவும் பேசுவது இல்லை ஏன்? மேலும் 11ம் வகுப்பு பாடம் யுடியுபில் நடத்தபடுவது போல் மருத்துவம், பொறியியல் அவரவர் தாய்மொழியல் யுடியுபில்YOU TUBE ல் நடத்த படவேண்டும் விருப்பம் உள்ளவன் அதை பார்த்து படிப்பான். தாய்மொழியல் புத்தகம் கிடைக்கும் பட்சத்தில் நிட் தேர்வு எழுத தேவை இல்லை விருப்பம் உள்ளவர்கள் மருத்துவம், பொறியியல் கல்வி பற்றி தெரிந்து கொள்ள முடியம். அரசுக்கு செலவு இல்லாமல் மருத்துவம், பொறியியல் கல்வி கற்க இயலும். இதில் தெரிந்து கொள்ளுவான் என்ற வார்த்தை முக்கியம். ஏன் எனில் பட்டம் பெற்றவனை விட விருப்பம் உள்ளவன் அதிகமாக தெரிந்து வைத்திருப்பான் இதனை பற்றி பிரபலம் ஆனவர்கள் பேசி நடைமுறை படுத்த வேண்டும்.",2 years ago
0,Karu Palani appan is correct,2 years ago
0,DMK nakkee,2 years ago
0,Abdul kalaam intha nattukku enna pannaarunnu ketta naai nee.,2 years ago
0,"தெலுங்கு திராவுடுலூ ஓநாய்.,",2 years ago
0,Dai poda dai nee ellam delhi poi paru,2 years ago
0,டே தே ப...,2 years ago
0,Bjb oliga,2 years ago
0,Poda kanimoli kundiya nakura naaiyea,2 years ago
0,Sompu,2 years ago
0,செம் கலக்கல் பேச்சு வாழ்த்துக்கள்,2 years ago
0,Poda purampokku moodra vennai,2 years ago
0,MULLAmARI Rathakrishanan Vera sari illya  yanda kanapundi  gaavisattipootirukka  managkatta thavidiya PayPal's...,2 years ago
0,நன்று,2 years ago
0,இவன் கள்ளர்களிடன் காசு வாங்கி பேசுகிறான்,2 years ago
0,https://youtu.be/ZZ2NIdMsHYE,2 years ago
0,இப்ப பேசிட்டு போயி திமுக அதிமுக வ போயி நக்குடா நாய,2 years ago
0,மெய்சிலிர்த்து இவரது பேச்சு,2 years ago
0,"தெலுங்கா., தமிழனை ஏமாற்றியது போதும்.,",2 years ago
0,"தமிழ் நாட்டை விட்டு வெளிய வந்து பார் மூத்திரம் போக கூட பிற மொழி காரண கிட்ட வழி கேட்டகணும், இல்லனா தி மு க கொடியில் துடைச்சிக்க வேண்டியதுதான்..",2 years ago (edited)
0,Athaan english ah vellakaara punda mavan inga vithachittu poittanae....appuram enna koothikku intha meeting??...,2 years ago
0,Free speech vaalga.......😍😍😍😍😍😍😌😌😌😌😌😌😘😘😘😘😘😂😂😂😂😂😂🎉🎇🎶,2 years ago
0,"ஐயா வணக்கம், இதுவரை இந்தி திணிக்கக்காமல் காப்பாற்றியதற்கு நன்றி
ஒரு கேள்வி எனக்கு இந்தி படிக்க விருப்பம் இலவச கல்வி எங்கு கிடைக்கும்",2 years ago
0,Vera lavel... Sir,2 years ago
0,Thambi ipdee peruma pesitrunda railwayla vela kedakkkadu,2 years ago
0,Mannu+madu+manushan=vivasayam...Ippo sollunga karu palaniappan madu sapdalama sapdakudadha...ungalukku venumna epdi venumnalum karuthu mathi solvinga...,2 years ago
0,Really admired by Karu. Palaniyappan Sir speech...,2 years ago (edited)
0,"டேய் , முட்டாப் Uயலுகளா இங்கு நடந்த எல்லா தவறுக்கும் காங்கிரஸ்காரனும் திமுக காரனும்தான் காரணம்",2 years ago
0,Palani ila panni,2 years ago
0,Intha mathiriana the......a pasangaloda pecha ketu nadantha TN innoru Gujarat than,2 years ago
0,Dey thambi over aayidichi saaptu padu.,2 years ago
0,Ithu thamizhnadu Ni hindi naatuku poi hindi kathuko,2 years ago
0,"தம்பி, சென்னையில் தியாகராயர்  நகரில் ஹிந்தி மஹா சபா என்று ஒன்று உள்ளது. அங்கு நீங்கள் கற்றுகொள்ளலாம்",2 years ago
0,5j,2 years ago
0,Appadie nenachithan bjp Ku vote Panna....Ivan ellaravida kevalama Tamil Nadu Ku ethum pannalaye,2 years ago
0,Appaavi Tamil makkala ninacha thaan kavalayai erukku......athavath   naai.....thirukuralai Koori vid  athai koorinalum nambiruvanga....rempa nallavanga......,2 years ago
0,Naai.....rebba nalla kuraikuthu....nanti Ulla nai....,2 years ago
0,yenda puthiya thalaimurai naye srm la 3 sethu poche on atha pathi pesuniya potta news chennal,2 years ago
0,dmk pathi pesu atha pesa matta nalla sothula uppu pottu sapta yella thapaium pathi pesanum,2 years ago
0,evan suntv yellam kuttu kalavani news chennal vaikarathukku thani Satyam potta nalla erukku kanda nai chennal vachu Kanda nai la pesa vanthuruthu,2 years ago
0,"Ada tamil thoroki dmk congress allaiance tamil natta keduthu kuttisuvar
Akinathu pathatha
Dmk mulama evolov athayam adanja kai kuliea",2 years ago
0,டேய் டேய் நீ வணிககுடி காசுக்காக பெண்டாடியேகூட்டி கொடுக்கிற சாதி உன்சாதி நீ வியாபரத்திற்கு போகும் போது உன் சாதில கலந்தவன் யார்யார்னு சொல்லவா,2 years ago
0,🌾=🌊=🐃=👨‍🌾👨‍🌾👨‍🌾?,2 years ago
0,https://youtu.be/KVJ_ZtXuXwA,2 years ago
0,Semma speech..💚,2 years ago
0,மூதேவி அது காமராஜர் சொன்னதுடா,2 years ago
0,இந்த நாய அதே இடத்தில் செருப்பால அடிச்சிரிக்கனும்,2 years ago
0,பீ திங்கிர நாய் இந்த பழனி,2 years ago
0,டி.எம்.சி  என்பது உனக்கு தெரிகிறதோ இல்லையே ஆனால் விவசாயிகளான எங்களுக்கு நன்றாகவே தெரியும்  இதை வச்சுதானே அரசியலே பண்றான் தீர்வு என்ற ஏக்கம் தூக்கத்தையும் தாண்டி,2 years ago
0,"Manithanuku  ella language tevai 
Ellam mozegal patikavandum thevayana onru",2 years ago
0,உனக்கெல்லாம் பேச வாய்ப்பு குடுக்குற மட பயலுங்கள செருப்பால அடிக்கணும்! கருபழனி தே.... பயலே!,2 years ago
0,வேஸ்ட்,2 years ago
0,கரு . பழனியப்பன் ஒரு ஆம்பள தேவிடியா,2 years ago
0,ஆரம்பிச்சிட்டியா கருப்பையா  ஆங்கிலத்திற்கு   பிறந்தவன் கருப்பையா,2 years ago
0,"Dei dmk Kaikooli ,nee ellam Thamil makkala eppaiyume vaala vida maatinguda ,nee periya arivali nu nenachu pesi thamil makkala Muttal aakkatha ...",2 years ago
0,"Dei dmk Kaikooli ,nee ellam Thamil makkala eppaiyume vaala vida maatinguda ,nee periya arivali nu nenachu pesi thamil makkala Muttal aakkatha ...",2 years ago
0,நண்பர் கரு பழனியப்பன் அவர்களே ஹிந்தி என்பது நம் தேசியத்தில் இருக்கும் ஒரு மொழி அதை யார் வேணாலும் கத்துக்கலாம் தமிழை தவிர வேற எதையும் கற்றுக் கொள்ளவே கூடாது அப்படிங்கிறது வந்து மடத்தனமான செயல் எல்லாம் ஒழியவும் கத்துக்கலாம் பேசலாம் தமிழன் தமிழனாக இருப்பான் அதுக்கு நீங்க அட்வைஸ் பண்ண வேண்டியது இல்ல நண்பரே கருத்துக்களை உங்களை கத்துக்க விடுங்க அதனால அந்த தமிழ் குறைந்து போகாது தமிழ் அழிந்து போகாது இதெல்லாம் புரிஞ்சதா நீங்க சினிமாவில் ஜெயிச்சு இருப்பீங்களா அதெல்லாம் முடியாமல் தான் இங்கு வந்து வக்காலத்து வாங்கி கிட்டு இருக்கீங்க,2 years ago
0,நண்பர் கரு பழனியப்பன் அவர்களே,2 years ago
0,"தமிழ் நாட்டில் எவனெல்லாம் இலக்கியம் பேசுகிறாடோ அவனெல்லாம் உண்மையை பேசுகிறானா எட பார்க்க எந்த பயலும் இல்லை, இந்த நாதாரி கேக்கரதெல்லாமே பிராடு",2 years ago
0,போடா தெரு பழநியப்பா,2 years ago
0,"இப்ப பன்னுங்கடா எம் பி பதவியை.. முடியுமா
 தி ருந்த மு டியாத க ட்சியின்",2 years ago
0,Karu vallthukkal,2 years ago
0,என்ன பொழப்புடா. இவனையெல்லாம் மேடை ஏற்றி பொழப்ப பாக்குது இந்த சேனல்.,2 years ago
0,"பதவிற்காக மலத்தை திண்பவன் கரு,பழனியப்பன்",2 years ago
0,MENTAL PALA KARUPIYYA,2 years ago
0,போடா கரு.புண்டையப்பன்,2 years ago
0,ஏன்டா நாயே திமுக நாய்கள் நடத்தும் பள்ளிகள் பற்றி பேசுடா,2 years ago
0,மீத்தேன் எடுக்க கையெழுத்து போட்டவர் அப்போதைய தமிழக துணை முதல்வர் திரு. மு.க. ஸ்டாலின்....  இப்பத் தான் தெரியுதா உங்களுக்கு  மீத்தேன் தீமை என்று,2 years ago
0,Poda sunni,2 years ago
0,Karu palaniyappan pechil vallavar. Ore karuthai konda seemanidam ungalai pondravarkal paniyatrathathu yen?,2 years ago
0,Puthiya thalaimurai oru fraud channel,2 years ago
0,"ANTY  INDIANS  endru solvadhu  sari  illai,  pudhiya  prachnai Tamilnadu kku vendam irukkira prachanaikke waliya kaanum  anbare",2 years ago
0,Rompa nallavan maathiri scene podran...😤,2 years ago
0,👍👍👍👌👌👌👌👌👌👏👏👏👏👏👏👏👏👏,2 years ago
0,Hindi padichuruntha kaveri thannir vanthirukkumeda... Muthalla Hindi padinkada,2 years ago
0,தமிழை முண்றாம் மொழியாக படிக்க முடியாத அடிமைகளுக்கு எந்தமொழி கற்றால்தான் என்ன.,2 years ago
0,நீயெல்லாம் பேசி தலைஎழுத்து நீங்கெல்லாம் பெரியறிவாளி,2 years ago
0,எதற்கெடுத்தாலும் கைதட்டும் முட்டாள் தமிழர்கள்,2 years ago
0,உன்னையல்லாம் கூட்டி பேச சோல்லுதே இந்த புதிய தலைமுறை ஊடகம்,2 years ago
0,பாரதபிரதமரை பத்தி பேச உனக்கு என்னடா தகுதி இருக்கு நாயே திமுக கை கூழி நாய் நி,2 years ago
